genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
76,182,67,1,0,4,2,76
81,199,77,2,19,6,2,75
80,188,88,3,9,3,1,93
78,178,85,1,8,6,3,68
78,191,97,2,8,2,3,79
78,185,71,2,0,2,2,89
81,207,79,2,3,9,2,84
79,178,61,2,18,5,5,70
79,195,96,2,22,7,1,68
78,176,93,1,13,9,3,60
79,161,82,2,19,9,2,69
80,186,73,2,21,7,4,67
81,180,84,1,11,0,2,74
83,188,83,3,0,5,3,105
81,206,77,1,3,3,2,81
80,206,96,2,9,7,1,87
81,165,63,1,14,4,2,71
80,188,93,3,1,9,3,90
83,166,69,1,13,3,1,76
80,166,83,1,4,1,1,74
83,174,68,2,6,6,2,87
79,174,93,2,18,7,3,71
80,171,86,1,15,10,4,57
80,188,83,1,12,3,2,68
80,191,85,2,22,4,1,74
80,167,66,2,17,5,5,63
80,181,60,2,2,8,1,94
80,178,85,2,20,7,3,65
79,197,89,4,13,9,2,90
81,202,95,1,20,1,3,69
77,181,101,2,14,6,3,64
80,197,95,1,9,9,2,69
78,181,76,3,20,6,2,78
80,187,78,3,14,4,3,85
80,189,75,2,0,6,1,88
80,207,96,1,5,0,4,74
81,195,67,2,1,7,2,96
80,169,76,1,5,5,2,80
78,208,64,2,15,9,1,76
80,185,82,2,1,9,1,92
81,159,67,1,17,3,4,58
78,190,79,1,10,8,3,69
80,200,104,2,10,5,4,70
80,181,79,2,14,4,1,87
80,170,73,3,8,9,2,87
79,201,75,1,6,10,3,72
82,177,69,1,18,2,2,73
82,193,70,1,15,2,2,72
80,199,77,1,9,7,3,66
79,205,75,1,1,8,3,78
80,179,84,1,4,1,3,74
78,170,75,1,0,8,4,63
79,200,103,2,21,9,3,61
76,187,95,2,12,2,1,77
80,175,84,3,9,7,2,93
80,196,85,1,15,1,4,65
83,177,76,1,16,6,2,69
81,178,65,1,9,9,1,75
79,201,88,1,9,5,3,74
82,187,80,2,9,6,3,77
79,174,65,1,12,8,2,70
81,165,108,0,14,8,3,48
79,197,80,1,19,9,4,54
78,194,68,2,10,5,2,82
83,201,101,3,3,9,2,96
81,198,92,1,4,7,2,78
80,199,91,1,14,6,1,72
81,209,92,2,20,6,1,72
79,183,80,2,0,6,1,91
80,183,67,3,3,4,2,96
81,173,73,2,0,6,1,95
80,171,99,1,22,8,2,56
79,166,73,1,15,9,3,55
81,204,76,4,2,9,3,102
80,195,91,1,19,2,1,73
79,157,75,3,1,7,1,92
81,199,90,0,9,8,1,66
79,198,82,2,7,2,4,81
77,186,64,3,4,5,2,97
79,181,98,2,0,7,3,82
80,180,77,2,11,6,3,76
81,173,72,2,1,3,2,91
80,205,72,2,4,9,3,80
84,185,76,1,16,1,1,76
83,202,81,1,12,3,2,76
79,194,63,1,1,6,2,77
79,192,81,4,2,9,3,97
82,181,72,3,19,9,2,87
81,161,64,2,19,3,2,74
81,190,100,3,18,7,1,87
80,176,75,3,20,4,3,76
79,197,92,1,14,5,2,70
81,201,102,3,6,7,1,95
79,188,71,2,15,8,2,80
79,214,83,2,20,10,3,73
81,178,74,1,1,1,4,81
80,184,71,4,0,9,1,107
81,169,90,2,14,1,1,78
79,208,87,2,14,5,4,75
81,198,67,3,1,7,2,97
82,157,71,1,10,7,2,65
81,190,98,3,6,2,2,93
81,195,71,3,18,5,1,90
82,184,65,2,19,5,3,80
83,188,78,1,15,5,2,73
79,169,76,1,18,6,3,59
77,188,74,1,0,2,2,84
82,167,72,1,3,8,3,72
82,187,63,1,16,8,3,62
81,169,71,3,3,8,3,93
79,182,83,1,0,4,3,80
80,182,63,1,11,6,3,64
81,160,68,2,20,2,2,74
80,172,77,1,0,5,3,76
80,190,83,3,13,4,2,86
81,171,74,1,3,8,2,76
80,177,64,1,12,3,2,69
79,179,84,1,3,6,3,71
80,191,85,1,2,4,2,75
78,178,60,1,10,9,4,63
81,161,85,1,2,7,2,78
80,194,95,2,3,9,3,75
77,165,92,2,0,7,2,75
80,187,71,2,0,9,4,87
78,181,89,1,14,9,1,63
82,192,76,1,8,3,2,83
82,170,83,2,14,9,2,71
78,171,77,1,21,1,2,63
79,160,74,2,20,8,1,65
81,192,80,1,13,8,3,63
76,168,88,1,20,4,3,57
82,192,90,0,14,3,3,63
80,185,62,2,4,1,3,88
80,186,95,1,17,9,1,63
77,200,72,1,8,4,2,72
81,188,90,2,1,4,2,90
82,197,74,1,19,9,1,70
80,189,82,2,13,8,3,77
80,177,79,2,1,5,3,87
79,204,86,1,12,6,1,78
81,165,66,2,6,7,2,79
79,185,77,1,1,5,3,77
81,189,68,2,18,6,2,75
82,203,87,2,1,2,2,93
84,175,79,1,2,4,1,87
79,170,79,3,21,9,2,71
81,187,80,2,21,0,4,72
79,156,80,3,8,7,3,79
80,172,64,3,13,9,3,80
78,196,87,1,1,1,3,83
80,194,90,3,7,4,1,96
79,177,99,1,19,8,2,55
80,187,76,2,0,7,3,90
79,182,71,1,15,5,2,70
77,174,96,3,17,8,1,80
79,192,73,3,8,8,3,87
77,197,78,2,14,2,2,84
78,175,75,2,15,5,4,71
82,179,66,1,14,3,2,77
82,176,74,2,10,3,2,87
79,159,72,3,13,4,2,88
77,174,63,3,6,6,2,90
76,174,66,1,8,7,5,61
81,176,94,1,14,7,2,66
79,194,75,1,4,3,2,83
82,179,72,2,1,3,1,99
80,159,65,1,11,10,2,67
81,193,60,2,14,8,1,83
84,175,60,2,7,3,2,89
76,204,85,2,18,7,3,72
76,188,80,1,17,2,3,63
79,208,88,0,19,10,3,52
80,186,84,2,9,5,3,81
82,173,76,1,10,5,2,76
79,194,93,2,7,5,2,77
84,186,81,1,14,7,2,72
80,197,66,3,14,8,2,87
81,185,91,2,12,7,4,70
80,182,83,2,18,5,3,76
79,162,71,0,0,8,1,71
81,180,84,2,5,4,2,88
77,177,89,3,0,7,3,85
81,184,66,1,0,3,1,91
82,190,76,2,14,9,3,76
79,183,86,2,1,8,2,84
81,161,64,2,18,6,3,69
80,183,62,1,8,9,2,77
82,167,70,1,5,0,2,86
80,177,64,1,1,5,1,85
81,191,83,3,7,8,2,91
78,175,101,0,19,1,2,55
79,170,64,2,18,10,2,66
80,185,75,2,8,6,4,72
78,211,85,2,18,9,3,73
80,180,84,2,6,1,3,83
82,200,92,1,6,9,2,74
81,175,74,1,0,9,1,84
79,203,72,1,4,6,2,82
77,184,71,1,0,7,4,67
78,193,65,2,13,4,3,80
81,183,66,2,0,7,2,92
81,178,98,1,6,8,3,70
78,192,96,1,21,4,1,67
82,190,73,2,9,1,1,90
81,194,81,0,13,3,2,69
80,190,102,1,13,1,2,73
80,182,83,1,0,5,2,76
81,196,92,0,20,7,4,47
82,203,70,1,2,4,2,89
83,184,72,3,0,8,2,100
80,191,87,1,0,4,3,81
78,186,80,1,8,8,3,66
81,178,73,2,12,8,2,80
80,176,77,1,22,1,2,62
79,192,69,2,0,5,2,88
79,178,70,2,5,4,4,83
79,178,84,3,21,3,2,81
80,190,61,0,12,9,2,64
76,198,73,2,1,4,1,96
81,192,81,1,8,9,2,75
78,164,65,1,8,8,2,69
78,186,91,0,1,1,1,75
79,177,98,1,1,6,2,78
79,193,74,2,1,9,2,92
78,177,79,3,18,7,2,78
81,166,95,1,0,3,4,68
77,199,81,1,6,2,3,79
79,186,92,2,6,6,3,82
82,186,76,1,0,5,2,84
83,203,61,1,0,9,2,85
79,166,90,1,17,6,4,56
81,190,71,1,8,8,3,67
78,156,73,1,17,7,1,59
77,187,72,2,20,8,3,65
79,178,86,1,12,6,2,65
80,170,68,1,15,9,2,65
80,166,89,2,15,3,2,71
81,197,74,1,1,3,2,87
80,190,86,1,8,6,2,70
80,198,80,1,0,10,2,74
78,190,69,3,18,0,2,90
80,202,107,2,14,8,2,76
80,184,62,1,5,4,3,72
78,189,84,2,4,8,2,85
79,197,90,3,20,7,3,77
82,165,78,2,19,6,2,66
79,177,77,1,1,6,1,82
78,181,94,1,17,9,2,62
80,185,70,1,2,9,2,79
81,200,75,1,5,4,3,75
79,179,61,1,1,8,2,80
82,180,80,1,22,3,2,69
82,190,72,2,9,9,3,75
83,172,66,2,4,9,2,86
81,192,60,2,15,4,2,82
81,204,83,2,3,7,3,91
82,173,68,1,16,1,1,71
80,171,86,2,3,6,2,85
79,174,75,2,19,7,2,68
78,157,84,1,12,5,3,64
80,175,87,2,7,9,3,74
80,167,60,2,8,8,3,80
80,170,60,1,11,8,3,70
80,209,92,2,13,4,3,79
82,190,62,2,11,8,2,88
79,166,79,2,9,9,3,77
80,182,85,3,17,6,3,82
81,199,69,1,0,8,3,75
80,177,63,2,13,6,2,82
81,174,64,3,11,4,1,93
80,170,94,1,8,5,3,69
81,179,75,2,17,7,3,75
76,173,77,2,18,8,3,64
80,188,104,2,10,1,3,79
83,171,69,1,7,3,2,79
83,181,75,3,1,9,4,92
82,160,97,1,9,3,4,59
78,178,72,2,0,0,2,89
78,180,75,0,2,5,3,66
80,186,66,1,6,6,4,68
77,198,70,2,7,3,2,88
80,182,107,1,11,5,2,63
81,179,66,1,2,9,4,66
79,191,67,3,0,8,2,101
77,200,97,0,11,9,3,53
81,172,66,2,18,7,2,80
82,204,111,3,3,8,4,85
80,160,87,1,11,0,1,72
79,201,87,3,0,7,3,93
82,186,91,1,22,10,1,57
81,184,97,0,8,7,1,67
80,202,69,2,5,2,4,88
79,205,84,0,10,9,2,61
81,186,108,1,7,8,2,70
81,187,111,3,0,8,1,95
78,169,87,1,17,1,4,59
81,203,65,3,0,5,2,102
79,176,64,1,21,5,1,69
78,170,89,2,0,7,3,79
82,179,70,1,7,9,3,73
79,173,88,2,0,8,3,77
79,189,69,1,4,5,3,80
80,185,74,1,0,8,3,69
80,191,63,2,1,4,3,93
79,188,71,0,1,6,2,75
82,193,62,0,21,6,5,53
76,207,66,1,10,9,3,67
79,188,66,1,6,6,3,76
79,181,76,1,2,5,3,74
81,178,89,2,14,4,2,76
81,164,94,2,5,8,2,77
81,170,77,0,4,8,2,67
77,177,72,2,17,8,3,71
83,188,83,1,3,3,3,80
82,190,108,1,5,9,4,61
83,182,78,1,16,9,2,69
77,174,79,2,0,10,2,85
80,198,84,2,5,7,2,84
78,188,79,1,0,9,2,77
82,200,75,3,10,1,2,100
79,187,62,1,13,8,4,66
80,164,79,1,1,2,3,81
80,191,62,1,8,1,2,84
77,177,103,3,0,7,5,85
80,177,73,2,9,2,2,87
82,186,85,1,5,9,3,69
80,199,92,1,19,9,4,55
81,197,67,2,18,10,1,79
81,195,90,2,19,10,2,68
81,179,79,1,0,7,4,74
81,160,69,2,3,4,1,90
80,186,67,3,19,4,1,87
80,187,75,1,14,5,1,76
81,177,73,1,1,1,1,84
77,174,64,1,8,1,5,65
78,167,85,1,15,9,3,56
81,204,90,3,4,4,2,94
82,188,93,2,19,4,1,80
80,202,78,2,11,6,2,83
78,209,61,3,4,1,3,96
81,178,76,1,5,1,2,77
79,166,91,1,5,9,2,66
78,197,81,0,12,9,4,53
78,186,96,2,14,7,1,71
81,177,69,4,9,7,1,101
80,184,61,1,15,7,1,77
82,211,96,1,5,6,4,68
77,171,61,2,2,9,2,78
79,180,64,1,14,8,3,68
82,188,62,1,21,7,2,69
79,182,61,3,0,1,4,99
79,170,60,2,14,9,3,72
80,192,67,2,18,4,3,79
80,182,87,2,11,9,2,76
80,186,94,1,17,1,3,63
80,162,73,2,3,2,3,80
80,178,88,3,15,8,4,82
81,168,97,3,15,2,2,82
79,180,67,1,22,0,1,70
81,198,81,1,16,6,3,66
79,194,68,2,1,7,3,88
81,175,83,2,16,2,4,73
80,187,85,1,0,5,3,81
80,205,76,3,9,6,3,89
77,189,95,1,0,3,4,70
80,180,71,2,13,1,2,84
78,165,90,2,3,7,1,87
80,181,72,1,1,6,3,75
80,170,81,1,12,1,4,66
81,212,61,1,8,4,3,80
80,196,66,2,4,3,2,90
81,198,65,2,18,8,2,74
79,175,84,1,5,3,2,77
79,192,93,3,17,7,2,80
77,170,79,2,16,5,3,73
82,178,80,2,20,7,3,67
81,188,74,3,3,7,2,102
83,177,61,1,0,2,1,94
83,177,81,1,8,10,2,72
82,186,109,1,21,2,3,60
83,166,64,1,2,9,2,79
80,183,93,2,17,8,4,62
81,183,65,1,1,9,1,86
80,200,86,3,9,6,3,88
81,174,91,2,15,1,4,69
82,157,84,2,15,6,2,72
81,192,79,2,9,7,3,78
77,172,66,3,15,5,4,76
79,171,102,3,12,6,4,77
80,195,85,2,14,10,2,75
79,187,61,1,11,8,2,73
84,171,80,1,15,0,3,70
79,186,73,2,0,9,1,84
84,163,92,2,9,8,2,74
80,182,88,2,15,4,3,68
81,169,74,1,0,6,4,72
78,183,84,1,17,4,2,65
79,189,95,1,11,9,2,67
78,176,83,3,1,7,2,97
81,179,84,1,1,7,1,80
79,174,92,3,12,4,4,74
79,176,64,1,18,7,2,66
79,176,88,2,9,4,3,80
80,175,112,1,5,6,3,60
79,194,78,2,7,7,2,84
82,169,62,0,20,8,3,55
81,158,87,1,16,5,2,66
80,175,78,0,19,0,3,61
81,202,91,3,16,6,2,86
83,188,98,2,5,9,2,81
79,201,80,4,7,6,1,103
82,192,89,1,18,1,2,66
80,166,70,1,20,3,3,61
78,172,67,1,0,4,4,76
80,205,86,2,7,5,4,84
79,169,93,1,2,5,3,69
80,170,69,1,4,3,1,83
78,174,61,1,19,0,2,72
82,206,83,1,21,9,2,64
78,187,61,1,0,7,1,84
80,175,64,1,11,7,3,72
77,163,78,2,7,3,2,77
79,199,98,2,9,9,2,81
78,180,112,2,7,4,2,78
79,170,96,1,9,1,1,73
81,160,76,1,11,8,3,65
80,202,78,1,5,7,3,75
82,189,68,1,15,7,4,67
78,190,87,2,15,6,2,68
80,169,87,1,1,9,2,70
78,185,74,1,11,8,2,71
81,180,86,1,13,9,5,60
79,172,104,1,0,6,4,63
80,191,98,3,0,7,1,96
80,171,68,2,15,6,2,78
76,198,70,4,8,5,1,101
79,203,64,1,3,4,3,76
81,178,70,1,13,7,2,73
82,160,73,1,9,7,4,65
80,178,79,3,2,4,2,102
80,169,78,0,16,8,3,49
79,165,96,2,10,2,1,83
81,179,83,3,9,7,3,88
80,178,64,2,12,2,1,92
79,204,72,2,1,2,2,99
79,201,65,3,17,4,3,85
82,176,98,2,9,6,5,70
81,169,70,2,18,5,3,73
78,184,70,2,1,1,3,86
80,199,76,2,16,5,3,75
83,181,69,2,19,7,2,72
79,176,71,2,0,9,2,83
80,178,105,1,11,1,2,74
79,167,78,3,0,1,3,94
79,186,61,3,4,9,2,96
79,190,74,3,13,3,3,86
79,178,68,3,18,9,2,77
78,189,100,1,21,8,3,50
80,163,61,1,17,6,3,58
80,166,90,1,4,5,3,69
79,176,102,2,16,6,4,65
81,172,85,1,1,2,2,81
80,179,73,2,22,8,1,68
81,181,106,2,1,8,2,79
80,205,102,2,17,4,2,75
81,180,79,1,5,8,3,72
81,160,84,2,4,4,4,72
77,181,66,1,20,6,3,62
77,173,99,1,1,9,1,74
78,195,67,1,5,4,2,78
81,185,86,2,5,5,1,90
80,186,86,1,10,5,3,65
79,171,76,1,0,6,2,76
82,206,71,2,2,1,3,99
80,174,81,3,22,9,3,73
79,167,68,1,6,7,2,73
79,174,79,1,14,7,3,60
78,178,87,1,17,7,3,57
79,197,62,2,7,6,2,85
77,163,85,2,7,4,3,71
83,182,108,3,13,3,3,79
81,203,104,1,0,8,3,68
79,168,85,1,15,4,3,63
82,174,81,2,5,9,2,83
81,160,86,2,0,4,1,91
79,175,84,3,13,3,2,91
78,173,69,3,3,8,3,84
81,179,78,2,6,4,2,88
81,176,112,2,6,2,2,80
81,161,84,2,2,4,2,83
80,172,87,2,13,7,3,71
82,187,64,2,0,5,2,97
81,172,67,1,7,8,3,67
77,179,80,1,21,5,2,65
84,177,81,1,21,1,3,68
79,192,76,2,11,6,3,77
79,185,77,1,7,8,4,69
77,176,66,2,18,7,2,70
81,171,77,2,17,3,3,74
82,192,96,3,12,2,4,84
80,178,68,2,2,9,3,80
80,166,88,1,21,7,3,56
80,176,99,0,19,9,3,47
77,186,66,2,10,3,4,72
81,181,65,2,1,9,5,78
81,195,70,1,11,0,3,77
82,185,68,2,16,8,3,76
82,159,61,1,16,9,3,60
81,206,62,2,5,1,1,95
82,175,89,2,7,7,2,79
80,171,61,2,6,8,2,87
79,199,107,1,15,8,4,55
81,198,69,2,1,0,2,96
78,159,69,1,5,7,2,72
80,182,67,1,0,6,2,82
79,184,68,3,0,4,2,102
81,183,73,2,15,6,2,75
81,199,68,1,8,7,1,81
82,194,102,2,0,3,1,90
79,163,67,1,18,7,2,64
81,198,99,1,12,7,1,68
79,184,63,1,7,3,3,77
82,186,79,1,11,4,3,71
77,190,87,1,7,3,4,71
80,183,87,2,15,6,1,79
80,171,89,3,0,6,2,93
81,181,63,1,14,2,1,80
81,169,81,3,2,9,3,87
79,171,80,1,0,6,4,71
79,179,69,1,4,1,2,81
79,186,68,1,19,5,2,68
82,168,70,1,14,2,1,73
82,203,81,3,4,9,4,87
80,190,77,2,14,9,2,79
81,172,80,3,13,0,3,89
81,194,75,1,14,6,2,65
82,191,93,1,19,8,3,59
77,188,74,2,20,9,3,67
80,167,86,3,15,8,5,68
77,179,87,3,19,8,3,71
79,191,92,3,6,5,2,90
79,172,100,1,11,4,2,64
77,181,74,1,9,4,3,73
79,185,67,2,9,0,1,86
78,201,84,1,5,0,3,76
79,205,75,1,8,7,1,78
79,191,89,3,20,6,2,83
79,192,82,2,13,6,3,73
83,174,62,1,0,7,2,77
82,201,67,2,1,4,1,100
81,200,77,1,5,8,2,77
81,178,70,1,10,8,2,69
81,185,75,1,5,7,1,81
81,188,91,2,11,6,4,72
81,178,82,1,1,5,3,80
83,193,86,1,17,3,3,66
80,166,63,2,10,5,2,81
80,164,63,3,6,9,1,92
82,172,95,2,1,6,2,82
80,187,75,4,0,5,3,103
81,174,94,1,11,9,1,64
79,195,74,2,0,3,1,94
84,211,110,3,1,3,2,100
82,177,70,1,21,6,1,67
79,175,94,1,8,5,1,68
79,184,66,2,4,8,4,83
79,182,86,3,4,8,3,85
82,180,86,2,10,6,3,80
83,175,74,2,1,5,3,83
82,169,74,1,4,4,5,70
81,170,71,1,10,2,4,69
82,178,84,2,19,10,2,67
80,173,83,1,16,9,3,57
80,204,83,1,4,1,2,88
78,190,66,2,21,5,2,76
78,193,62,2,14,5,2,78
80,184,81,1,4,4,1,82
78,187,82,1,22,4,4,50
79,189,64,1,1,4,4,76
79,186,69,1,15,3,5,60
81,182,93,2,12,3,3,75
82,181,69,0,8,9,2,68
80,200,93,1,1,8,2,81
82,182,67,2,13,3,3,81
79,189,73,1,12,0,2,75
80,182,68,1,4,8,3,71
79,179,63,1,7,3,4,73
81,204,61,1,4,5,5,72
82,196,96,2,11,4,4,77
80,198,80,2,20,2,2,78
82,156,85,1,10,7,3,61
83,180,86,0,10,3,2,68
81,181,74,1,0,8,3,78
79,199,77,2,0,2,2,94
79,191,73,2,2,5,4,83
80,174,67,2,0,7,1,92
80,183,81,3,18,9,1,79
79,175,86,1,0,9,4,65
80,167,66,2,20,7,4,60
82,185,75,3,2,10,2,98
76,190,85,2,9,4,1,82
79,196,60,3,18,9,3,78
81,173,88,1,14,6,2,70
79,179,72,1,17,3,2,67
80,203,75,1,10,9,3,70
79,165,79,0,4,8,2,63
80,173,70,1,2,4,4,73
80,166,60,2,13,3,2,77
80,186,95,3,11,4,1,89
83,195,91,3,20,3,2,92
80,171,70,2,7,6,1,86
77,155,82,2,17,8,1,63
79,162,74,0,17,1,1,61
80,181,87,3,15,0,1,95
80,187,79,1,3,2,2,81
80,188,90,1,5,4,2,79
80,180,63,1,5,7,3,78
79,181,73,2,16,1,3,83
78,178,95,3,22,8,3,69
79,162,79,1,1,9,2,74
78,174,71,2,14,1,1,81
77,188,60,1,16,6,3,62
81,196,68,2,6,7,3,80
79,193,69,1,17,2,3,69
77,172,77,2,1,7,2,80
76,168,71,2,14,9,2,75
81,178,61,2,0,9,1,92
81,187,71,2,9,6,5,80
78,183,78,1,15,8,3,58
77,192,84,3,16,5,2,82
80,196,65,1,2,1,4,82
81,178,87,1,19,3,3,60
81,159,64,2,1,6,1,90
81,160,84,1,17,2,4,63
79,190,92,2,11,9,2,74
82,203,82,2,21,9,3,68
82,186,95,2,0,7,2,86
83,188,68,2,18,3,3,82
80,185,60,2,9,3,1,94
78,184,66,2,16,9,2,76
78,185,67,4,9,2,1,104
83,192,90,1,0,4,3,84
81,163,98,1,9,6,2,65
81,172,65,3,2,6,2,102
81,195,90,2,0,7,4,81
80,191,63,2,15,2,1,89
80,177,91,1,9,0,3,72
77,212,63,2,19,1,1,84
79,167,85,1,6,9,3,63
78,179,90,2,2,9,3,75
80,170,97,1,16,3,3,65
80,189,84,1,13,1,2,77
79,182,61,3,8,7,3,96
82,180,70,0,1,7,2,72
80,189,69,3,2,4,5,92
80,177,62,2,13,7,3,80
79,182,100,1,12,2,2,69
79,185,80,2,0,6,1,89
80,187,81,3,18,6,3,82
82,200,87,1,0,9,1,82
80,181,63,2,7,9,3,76
80,176,98,2,3,7,3,76
81,185,78,2,13,4,3,84
80,184,84,1,0,1,4,78
80,206,69,2,14,3,2,81
77,199,78,1,4,9,2,75
82,184,64,2,5,0,2,98
82,189,92,2,16,3,2,83
80,188,82,1,12,5,2,67
81,162,63,3,7,7,1,97
79,187,85,2,2,5,3,85
80,168,92,1,19,8,4,51
80,172,72,3,0,7,2,95
81,186,66,1,10,6,2,74
78,192,95,1,13,7,3,60
80,193,72,1,15,7,2,69
80,178,64,2,19,5,2,74
78,170,73,1,17,0,2,66
80,192,89,1,16,5,2,68
80,191,65,1,3,6,3,80
82,205,64,2,6,6,2,88
79,198,85,1,0,7,2,80
81,190,73,2,11,8,3,77
82,185,88,1,7,2,1,83
81,182,92,2,21,6,3,67
79,202,88,3,3,3,2,97
79,180,61,3,20,1,1,87
76,177,93,2,5,8,2,75
77,189,99,2,7,0,4,75
79,179,66,2,22,6,2,67
82,170,81,1,17,7,1,68
79,156,77,1,12,10,2,62
80,167,92,1,12,10,3,60
81,164,86,1,18,7,2,60
76,172,70,1,2,8,4,66
78,177,78,2,5,6,3,75
81,206,84,3,12,1,4,91
80,167,77,3,2,8,2,89
81,172,82,1,8,6,3,70
82,205,73,1,0,7,1,85
81,201,88,2,6,7,3,85
79,194,102,1,10,9,4,58
79,180,79,1,10,8,1,70
76,187,71,2,0,6,2,85
78,213,94,1,2,9,2,80
80,186,75,2,10,5,2,82
79,194,89,2,9,8,3,80
79,174,78,1,14,4,2,65
80,161,63,1,16,1,2,74
78,186,71,1,15,5,2,66
79,197,77,2,14,6,2,74
80,174,70,2,1,9,2,86
80,181,71,3,4,7,1,100
79,170,81,3,22,4,2,81
78,182,74,1,11,3,3,68
79,192,88,1,9,4,4,68
81,170,63,3,0,7,1,99
83,201,85,2,11,8,3,77
78,198,85,2,6,7,3,80
81,173,63,1,2,5,4,74
81,189,84,1,1,9,2,77
81,167,75,2,14,7,3,68
80,184,63,1,6,6,2,74
81,187,101,4,22,9,2,81
79,169,75,1,1,1,3,82
82,195,66,1,2,7,1,82
81,181,66,1,0,5,3,82
81,212,66,0,1,0,3,82
82,168,71,3,16,3,3,91
80,182,65,1,0,0,4,84
84,171,78,1,11,3,2,76
78,175,68,1,0,4,1,84
81,171,78,0,11,8,2,64
79,199,89,1,17,9,2,64
77,191,72,3,11,6,3,88
79,183,65,1,4,9,1,79
79,195,60,0,18,4,2,60
80,179,69,2,20,9,1,70
80,197,63,1,12,6,3,71
81,188,80,1,8,6,4,66
77,171,84,2,3,9,4,67
79,198,75,2,22,6,2,71
82,203,95,1,16,7,3,63
79,213,72,1,3,5,3,81
79,167,89,0,10,6,2,59
82,189,64,3,17,9,3,84
79,162,72,2,6,9,2,82
82,188,76,2,1,8,4,87
81,189,65,2,8,8,2,84
80,168,79,1,10,8,4,65
79,206,95,2,15,3,2,79
82,212,95,1,12,6,2,72
77,181,105,2,15,6,2,64
78,166,65,1,14,3,3,67
80,181,104,1,4,6,3,67
82,184,88,3,10,9,2,83
79,174,73,2,19,4,2,81
80,166,86,3,0,10,2,85
77,179,65,1,11,4,3,71
80,160,65,1,2,6,1,76
82,176,90,1,13,8,2,69
79,180,73,1,4,8,3,72
80,191,71,2,19,0,2,86
80,192,84,1,1,6,2,83
79,158,61,3,1,4,2,96
78,169,77,1,5,8,3,65
79,176,88,2,18,9,2,69
77,172,71,2,4,8,1,86
79,200,79,1,7,2,3,73
83,171,61,1,0,6,3,77
80,166,63,1,5,7,2,71
79,187,66,1,15,4,3,68
77,176,91,2,15,6,1,75
80,193,100,2,19,5,3,71
79,174,68,3,1,2,2,98
80,176,78,1,7,7,2,71
78,200,65,1,13,9,3,65
82,186,93,2,14,8,5,71
80,171,89,1,6,8,4,64
81,175,65,2,1,2,3,95
78,186,95,3,17,5,3,79
82,172,81,0,17,6,2,58
79,161,87,1,11,4,4,58
79,160,82,1,0,9,2,72
79,188,85,1,5,9,3,67
79,175,102,2,19,9,2,64
80,205,63,2,7,6,2,84
83,190,82,2,19,9,3,72
80,208,81,3,8,2,3,96
82,206,111,1,19,2,2,70
81,201,89,2,8,6,3,88
77,165,74,1,12,9,3,62
78,189,100,1,16,4,2,69
79,159,71,2,7,3,4,72
80,179,90,1,1,9,2,69
78,200,76,2,6,8,2,82
79,191,103,1,21,8,3,53
79,202,70,2,0,3,3,95
82,193,82,2,7,8,2,83
78,174,83,2,22,6,3,69
81,186,72,2,10,6,4,73
81,175,100,1,4,9,3,65
79,184,79,2,10,6,2,74
81,187,71,1,12,8,1,68
79,179,96,0,14,5,2,56
80,177,101,2,14,9,2,74
81,200,99,1,5,7,2,76
79,203,80,3,20,7,2,85
84,181,60,1,0,8,3,79
82,213,95,1,6,7,2,77
81,181,76,3,12,4,4,88
79,174,74,1,10,9,3,62
82,195,90,2,19,6,1,79
78,185,72,1,0,8,3,76
83,194,67,1,15,8,1,80
80,187,91,1,2,1,3,81
81,184,81,2,21,9,1,71
80,193,80,2,0,8,2,94
81,192,65,2,16,4,2,80
80,189,72,1,21,8,3,57
79,188,83,3,4,6,3,88
80,169,96,3,20,4,2,75
76,182,106,3,20,10,3,67
82,188,102,1,16,5,2,68
79,200,63,0,19,1,4,58
83,178,92,3,18,7,2,80
82,192,84,1,16,9,2,65
79,205,62,3,12,5,1,98
79,168,63,3,22,8,2,80
79,193,77,2,3,4,2,92
82,173,73,1,19,7,3,58
82,196,110,2,15,8,1,79
80,187,73,1,14,9,3,67
81,171,67,1,21,6,4,57
80,198,74,1,1,6,2,81
80,193,71,2,16,1,2,77
80,196,74,1,8,3,4,68
82,154,62,1,16,6,2,65
79,187,81,1,5,6,2,74
78,198,80,2,13,9,3,75
82,178,76,1,4,6,2,78
79,204,78,1,14,5,4,69
80,201,72,0,19,8,2,56
82,179,76,2,13,8,3,79
78,193,63,3,14,2,2,94
79,189,87,1,0,5,1,83
79,193,70,2,14,6,2,80
78,189,75,0,0,2,1,77
81,178,74,2,17,7,4,69
80,183,74,4,6,9,3,94
84,178,62,1,11,7,2,77
80,187,67,2,16,9,1,76
78,190,98,1,15,9,2,57
81,171,73,2,18,7,2,75
79,166,72,3,20,2,3,82
79,163,71,1,16,3,3,64
79,192,73,1,18,8,4,60
78,185,86,2,20,5,3,68
81,164,92,1,2,8,3,68
76,213,109,2,7,3,3,80
82,198,67,1,9,4,2,78
81,186,67,3,16,7,1,96
78,166,94,1,16,6,3,57
79,182,76,2,18,3,3,80
79,190,64,4,3,9,3,99
80,186,110,1,10,1,3,71
84,174,94,1,15,0,3,70
81,190,67,2,15,9,4,74
80,188,69,1,2,9,2,81
81,179,86,1,13,3,1,72
80,172,61,1,22,8,4,54
79,166,80,1,4,5,2,74
79,189,71,1,2,9,2,79
